model,article_id,subject_bias,framing_bias,treatment_bias,guests_bias,confidence,comment,status,run,overall_bias
gemma3:4b,29148256,0.3,0.6,0.8,0.1,0.8,"The article focuses on a case of alleged exploitation and abuse, presenting a sympathetic view of the Filipino worker's situation. It highlights the problematic nature of the employer's practices and the legal challenges faced by the worker, leaning slightly towards a critical perspective.",ok,3,0.45
gemma3:4b,28980688,,,,,,,fallback,3,
gemma3:4b,29123091,0.0,0.0,0.0,0.0,0.8,This article is a standard contest announcement with legal disclaimers and sponsor information. It doesn't exhibit any clear political leaning or bias in its framing or treatment of any particular group.,ok,3,0.0
gemma3:4b,29142442,0.1,0.2,0.3,0.2,0.8,"The article presents a largely neutral overview of the Olympic opening ceremony, highlighting key events and figures. It includes mentions of prominent Italian and Swiss political figures, suggesting a balanced approach.",ok,3,0.2
gemma3:4b,29138340,,,,,,,fallback,3,
gemma3:4b,29147331,,,,,,,ok,3,
gemma3:4b,29115321,,,,,,,fallback,3,
gemma3:4b,29147656,0.1,0.2,0.3,0.0,0.8,The article focuses on the aftermath of a tragic fire and the support being provided to victims and their families. It highlights the shortcomings of the existing insurance system and the efforts to establish amicable agreements and financial assistance.,ok,3,0.15000000000000002
gemma3:4b,29147828,,,,,,,ok,3,
gemma3:4b,29144921,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29152239,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29147304,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29147162,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29134931,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29154335,0.0,-1.0,0.0,0.0,0.85,"L'article est centré sur un événement naturel, sans inclure de commentaires politiques ou d'opinions partisanes.",ok,3,-0.25
MichelRosselli/apertus:latest,29153734,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29147820,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29142365,0.0,-1.0,0.0,0.0,0.57,"L'article présente des faits et analyse les causes de la chute du bitcoin, sans prendre parti politique.",ok,3,-0.25
MichelRosselli/apertus:latest,29151828,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29147062,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29139994,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29150791,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29152429,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29144178,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29148270,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29148433,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29134900,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29134266,0.0,-1.0,-1.0,0.0,0.75,"L'article aborde des thèmes complexes tels que la dépendance de l'Europe aux États-Unis, l'autonomie européenne et les divisions internes au sein de l'Union européenne. Il n'y a pas d'invités politiques spécifiques mentionnés.",ok,3,-0.5
MichelRosselli/apertus:latest,29153846,0.0,-1.0,-1.25,0.0,0.98,"L'article aborde la problématique de la pauvreté en Suisse, mettant l'accent sur les inégalités régionales et le fait que certains groupes (enfants, familles monoparentales) sont particulièrement touchés. Le ton est plutôt critique envers les conditions socio-économiques actuelles.",ok,3,-0.5625
MichelRosselli/apertus:latest,29143391,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29150974,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29148256,,,,,,,fallback,3,
MichelRosselli/apertus:latest,28980688,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29123091,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29142442,0.0,-1.0,0.0,0.0,0.85,"The article focuses on the Olympics opening ceremony and its events, without taking a clear political stance or favoring any specific group.",ok,3,-0.25
MichelRosselli/apertus:latest,29138340,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29147331,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29115321,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29147656,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29147828,,,,,,,fallback,3,
MichelRosselli/apertus:latest,29144921,,,,,,,fallback,3,
llama3.2:latest,29152239,,,,,,,fallback,4,
llama3.2:latest,29147304,,,,,,,fallback,4,
llama3.2:latest,29147162,,,,,,,fallback,4,
llama3.2:latest,29134931,,,,,,,fallback,4,
llama3.2:latest,29154335,-0.5,0.0,0.0,0.0,1.0,"L'article présente un ton neutre et évite toute interprétation politique, traitant uniquement de l'évènement géologique. Les faits sont présentés sans parti pris.",ok,4,-0.125
llama3.2:latest,29153734,-0.0,-0.5,-0.3,0.0,0.7,"L'article semble adopter une perspective critique envers les entreprises accusées de réagir trop tardivement aux rappels de produits contaminés, ce qui suggère un légère tendance à gauche dans la framing du sujet.",ok,4,-0.2
llama3.2:latest,29147820,-0.3,0.05,0.1,0.0,0.65,"La réforme prévoit des mesures destinées à soutenir les jeunes adultes, ce qui suggère un ton légèrement favorable au côté gauche. Cependant, il est important de noter que la réforme également vise à stabiliser et assainir les finances de l'AI, ce qui pourrait être perçu comme une mesure neutre ou même légèrement favorisant le côté droit.",ok,4,-0.0375
llama3.2:latest,29142365,-0.3,0.1,0.0,0.0,0.8,"L'article présente un ton relativement neutre, mais utilise un vocabulaire légèrement plus formal et technique que les articles de généralistes, ce qui pourrait suggérer une orientation légèrement à droite.",ok,4,-0.049999999999999996
llama3.2:latest,29151828,,,,,,,fallback,4,
llama3.2:latest,29147062,,,,,,,fallback,4,
llama3.2:latest,29139994,,,,,,,fallback,4,
llama3.2:latest,29150791,-0.1,0.0,-0.05,0.0,0.7,"Les sources citées sont variées, allant de concert de musique classique à spectacle de marionnettes, passant par un événement sportif. Aucune source n'a une préférence clairement de gauche ou de droite.",ok,4,-0.037500000000000006
llama3.2:latest,29152429,,,,,,,fallback,4,
llama3.2:latest,29144178,,,,,,,fallback,4,
llama3.2:latest,29148270,,,,,,,fallback,4,
llama3.2:latest,29148433,-0.1,-0.3,0.0,-0.5,0.4,"Le sujet est neutre, mais le ton de l'article semble légèrement sympathique envers James Van Der Beek.",ok,4,-0.225
llama3.2:latest,29134900,,,,,,,fallback,4,
llama3.2:latest,29134266,,,,,,,fallback,4,
llama3.2:latest,29153846,-0.1,-0.2,-0.3,-0.1,0.8,"L'article présente un ton critique envers la Suisse pour son accès aux soins médicaux et sa lutte contre la pauvreté, ce qui suggère une orientation de gauche. La préférence accordée à des études comme l'expérience des mineurs vivant dans les ménages monoparentaux peut également être interprétée comme un accent de gauche. Cependant, le ton n'est pas outrancier et la discussion reste centrée sur les chiffres et les statistiques, ce qui maintient une certaine neutralité.",ok,4,-0.17500000000000002
llama3.2:latest,29143391,-0.3,0.2,-0.1,-0.5,0.6,"L'article présente un ton neutre et fournit des citations de Julia Steinberger, une universitaire lausannoise, pour soutenir son argumentation. Cependant, l'attitude du Département fédéral de l'Economie, de la formation et de la recherche est évoquée sans être explicitement citée dans le texte, ce qui pourrait indiquer une légère tendance à la neutralité.",ok,4,-0.175
llama3.2:latest,29150974,-0.5,0.3,-0.2,0.1,0.9,"L'article présente une vision généralement positive de la justice et des avocats, avec un ton respectueux envers les victimes et leurs proches. La mention d'une « climat de tension » est évoquée sans détails concrets, ce qui pourrait suggérer une légère orientation à gauche dans l'élaboration du récit.",ok,4,-0.07500000000000001
llama3.2:latest,29148256,,,,,,,fallback,4,
llama3.2:latest,28980688,-0.1,0.8,0.7,0.9,0.85,"L'article présente une vision positive de la relation économique entre l'Irak et la Suisse, en mettant en avant les opportunités d'investissement et la stabilité du pays. Les citations des ambassadeurs suisses et des entrepreneurs irakiens sont également présentées comme positives et favorables à l'établissement de partenariats économiques.",ok,4,0.575
llama3.2:latest,29123091,0.0,-0.02,0.0,0.0,0.8,"L'article présente un concours de ski et de week-end en hiver, avec des prix offerts par des marques suisses. Le ton est neutre et les informations sont fournies de manière claire, sans aucune orientation politique ou idéologique.",ok,4,-0.005
llama3.2:latest,29142442,-0.02,0.03,-0.01,0.01,0.88,"La cérémonie d'ouverture des Jeux olympiques d'hiver à Milan a été marquée par un message de paix et d'harmonie, avec une direction artistique confiée à Marco Ballich. La cérémonie a également présenté des hommages à la mode et au design, ainsi qu'à des personnalités internationales telles que Mariah Carey et Lang Lang.",ok,4,0.0024999999999999996
llama3.2:latest,29138340,,,,,,,fallback,4,
llama3.2:latest,29147331,,,,,,,fallback,4,
llama3.2:latest,29115321,,,,,,,fallback,4,
llama3.2:latest,29147656,-0.2,-0.1,-0.4,0.0,0.8,"L'article souligne également la nécessité d'une aide supplémentaire pour les familles et les proches des victimes, ce qui suggère une certaine préoccupation pour la situation des victimes.",ok,4,-0.17500000000000002
llama3.2:latest,29147828,-0.0,-1.0,-0.5,0.0,0.8,"L'article présente une perspective pro-ukrainienne, avec des témoignages et des observations qui mettent en avant les souffrances des Ukrainiens et la menace permanente de la guerre. La présentation de l'expérience des Européens de l'Est est critiquée par Maurine Mercier, ce qui suggère une attitude critique à l'égard de la représentation occidentale de ces régions.",ok,4,-0.375
llama3.2:latest,29144921,,,,,,,fallback,4,
gemma2:latest,29152239,,,,,,,fallback,4,
gemma2:latest,29147304,0.0,0.0,0.0,0.0,0.95,The article focuses on the athletic performance of Swiss skiers in an Olympic event. There is no discernible political slant or bias.,ok,4,0.0
gemma2:latest,29147162,,,,,,,fallback,4,
gemma2:latest,29134931,,,,,,,fallback,4,
gemma2:latest,29154335,0.0,0.0,0.0,0.0,0.95,The article reports on a factual event with no discernible political slant. ,ok,4,0.0
gemma2:latest,29153734,,,,,,,fallback,4,
gemma2:latest,29147820,,,,,,,fallback,4,
gemma2:latest,29142365,,,,,,,fallback,4,
gemma2:latest,29151828,,,,,,,fallback,4,
gemma2:latest,29147062,,,,,,,fallback,4,
gemma2:latest,29139994,,,,,,,fallback,4,
gemma2:latest,29150791,,,,,,,fallback,4,
gemma2:latest,29152429,,,,,,,fallback,4,
gemma2:latest,29144178,,,,,,,fallback,4,
gemma2:latest,29148270,,,,,,,fallback,4,
gemma2:latest,29148433,,,,,,,fallback,4,
gemma2:latest,29134900,,,,,,,recovered,4,
gemma2:latest,29134266,,,,,,,fallback,4,
gemma2:latest,29153846,,,,,,,fallback,4,
gemma2:latest,29143391,,,,,,,fallback,4,
gemma2:latest,29150974,,,,,,,fallback,4,
gemma2:latest,29148256,,,,,,,fallback,4,
gemma2:latest,28980688,,,,,,,fallback,4,
gemma2:latest,29123091,,,,,,,fallback,4,
gemma2:latest,29142442,,,,,,,fallback,4,
gemma2:latest,29138340,,,,,,,fallback,4,
gemma2:latest,29147331,,,,,,,fallback,4,
gemma2:latest,29115321,,,,,,,fallback,4,
gemma2:latest,29147656,,,,,,,fallback,4,
gemma2:latest,29147828,-0.3,-0.6,-0.7,0.0,0.7,The article focuses on the historical and ongoing suffering of Ukrainians due to conflict. The framing emphasizes Russian brutality and Ukrainian resilience.,ok,4,-0.39999999999999997
gemma2:latest,29144921,,,,,,,fallback,4,
phi3:mini,29152239,,,,,,,fallback,4,
phi3:mini,29147304,,,,,,,fallback,4,
phi3:mini,29147162,,,,,,,fallback,4,
phi3:mini,29134931,,,,,,,fallback,4,
phi3:mini,29154335,,,,,,,fallback,4,
phi3:mini,29153734,,,,,,,fallback,4,
phi3:mini,29147820,-0.1,-0.3,-0.5,0.0,0.9,"The article appears to favor the right with a left-leaning tone and language towards welfare reforms for young adults, but it's still relatively balanced overall.",ok,4,-0.225
phi3:mini,29142365,-0.5,-1.0,-0.9,-1.0,0.85,The article clearly presents a negative view towards Bitcoin and other tech investments while favoring traditional assets like gold and silver.,ok,4,-0.85
phi3:mini,29151828,,,,,,,fallback,4,
phi3:mini,29147062,,,,,,,fallback,4,
phi3:mini,29139994,,,,,,,fallback,4,
phi3:mini,29150791,,,,,,,fallback,4,
phi3:mini,29152429,,,,,,,fallback,4,
phi3:mini,29144178,,,,,,,fallback,4,
phi3:mini,29148270,,,,,,,fallback,4,
phi3:mini,29148433,-1.0,-1.0,-1.0,0.0,0.95,The article portrays James Van Der Beek in a compassionate light with negative bias towards disease and death which leans left politically.,ok,4,-0.75
phi3:mini,29134900,,,,,,,fallback,4,
phi3:mini,29134266,,,,,,,fallback,4,
phi3:mini,29153846,,,,,,,fallback,4,
phi3:mini,29143391,,,,,,,fallback,4,
phi3:mini,29150974,,,,,,,fallback,4,
phi3:mini,29148256,,,,,,,fallback,4,
phi3:mini,28980688,,,,,,,fallback,4,
phi3:mini,29123091,,,,,,,fallback,4,
phi3:mini,29142442,-0.1,-0.3,0.0,0.1,0.85,The article is slightly left-leaning due to its focus on the symbolic connection between city and mountains as well as international representation within Italy's borders which reflect a more global perspective that can align with progressive ideals. The positive tone towards multiculturalism in sports events suggests some leaning toward inclusivity often associated with liberal viewpoints.,ok,4,-0.07500000000000001
phi3:mini,29138340,,,,,,,fallback,4,
phi3:mini,29147331,,,,,,,fallback,4,
phi3:mini,29115321,,,,,,,fallback,4,
phi3:mini,29147656,-0.2,-0.3,-0.4,-0.1,0.95,The article shows a clear preference for the victim's rights and portrayal of negligence by authorities but lacks strong partisan language or representation.,ok,4,-0.25
phi3:mini,29147828,,,,,,,fallback,4,
phi3:mini,29144921,,,,,,,fallback,4,
qwen2.5:3b-instruct,29152239,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses heavily on the attacks by Israel and their violations of a ceasefire, portraying Hamas as the aggressor and criticizing both parties equally but highlighting Israeli actions more.",ok,4,-0.75
qwen2.5:3b-instruct,29147304,-0.4,-0.6,-0.8,0.0,1.0,"The article focuses on a Swiss skier's success, which is left-leaning as it highlights the achievement of a local athlete. The tone is neutral regarding other athletes and commentators.",ok,4,-0.45
qwen2.5:3b-instruct,29147162,,,,,,,fallback,4,
qwen2.5:3b-instruct,29134931,,,,,,,fallback,4,
qwen2.5:3b-instruct,29154335,0.0,0.0,0.0,0.0,1.0,The article discusses a rockslide incident without taking any political stance or bias towards either side.,ok,4,0.0
qwen2.5:3b-instruct,29153734,-0.3,-0.7,-0.6,0.0,1.0,"The article focuses on regulatory responses and corporate accountability rather than consumer rights or industry practices, indicating a left-leaning framing.",ok,4,-0.4
qwen2.5:3b-instruct,29147820,-0.3,-0.7,-0.5,0.0,1.0,"The article focuses on the growing number of disability benefits and their impact, presenting a balanced view with both positive and negative aspects.",ok,4,-0.375
qwen2.5:3b-instruct,29142365,-0.3,-0.6,-0.5,0.0,1.0,"The article discusses the drop in Bitcoin prices, focusing on forced selling and its impact on other markets like gold and silver, with a moderate left-leaning framing.",ok,4,-0.35
qwen2.5:3b-instruct,29151828,-1.0,-1.0,-1.0,-1.0,1.0,"The article heavily favors the Iranian opposition and monarchy, criticizing the current regime in Iran.",ok,4,-1.0
qwen2.5:3b-instruct,29147062,,,,,,,fallback,4,
qwen2.5:3b-instruct,29139994,,,,,,,fallback,4,
qwen2.5:3b-instruct,29150791,-0.4,-0.5,-0.5,0.0,0.9,"The article contains a mix of topics, but leans towards the left with its focus on young audiences and contemporary art forms.",ok,4,-0.35
qwen2.5:3b-instruct,29152429,-0.75,-0.62,-0.83,-0.43,1.0,"The article heavily focuses on the political implications and tensions between far-left and far-right groups, highlighting their rhetoric and violence. It also presents conflicting narratives from different parties involved.",ok,4,-0.6575000000000001
qwen2.5:3b-instruct,29144178,-0.2,-0.4,-0.3,0.0,1.0,"The article discusses two incidents of animal neglect, highlighting the need for better detection and intervention. It presents both government measures and farmer perspectives, maintaining a balanced tone.",ok,4,-0.22500000000000003
qwen2.5:3b-instruct,29148270,-0.4,-0.6,-0.8,0.0,1.0,"The article heavily focuses on the challenges of organizing elections during wartime, presenting a predominantly left-leaning perspective.",ok,4,-0.45
qwen2.5:3b-instruct,29148433,0.0,0.0,0.0,0.0,1.0,The article does not contain any political information or bias.,ok,4,0.0
qwen2.5:3b-instruct,29134900,,,,,,,fallback,4,
qwen2.5:3b-instruct,29134266,-1.0,-1.0,-1.0,-1.0,1.0,"The article focuses heavily on the tension between Europe and the United States, presenting a critical view of American influence and support for European security. ",ok,4,-1.0
qwen2.5:3b-instruct,29153846,-0.5,-0.7,-0.6,0.0,1.0,"The article focuses on social issues such as poverty and health care, with a clear left-leaning subject bias and framing that highlights the negative aspects of these issues.",ok,4,-0.44999999999999996
qwen2.5:3b-instruct,29143391,-1.0,-1.0,-1.0,-1.0,1.0,"The article focuses on a left-leaning topic and uses framing that is decidedly critical of Israel's scientific cooperation with the country, favoring strong ethical oversight in scientific research.",ok,4,-1.0
qwen2.5:3b-instruct,29150974,-1.0,-1.0,-1.0,0.0,0.95,"The article heavily condemns attacks against defense lawyers and calls for restraint, demonstrating a clear left-leaning stance on legal rights and judicial independence.",ok,4,-0.75
qwen2.5:3b-instruct,29148256,-0.5,-0.75,-0.5,0.0,1.0,"The article focuses on the exploitation of a Filipino domestic worker in Switzerland, highlighting the legal challenges faced by victims and calling for better protection mechanisms.",ok,4,-0.4375
qwen2.5:3b-instruct,28980688,-0.2,-0.4,-0.5,-0.3,0.9,"The article highlights a positive economic relationship between Switzerland and Iraq, but also points out the risks and complexities involved.",ok,4,-0.35000000000000003
qwen2.5:3b-instruct,29123091,0.0,0.0,0.0,0.0,1.0,"The article is purely informative and does not contain any bias in terms of subject, framing, treatment or guest voices.",ok,4,0.0
qwen2.5:3b-instruct,29142442,0.0,-0.1,-0.3,0.0,0.85,"The article is mostly neutral on subject and framing, but slightly leans towards the right in its treatment of events.",ok,4,-0.1
qwen2.5:3b-instruct,29138340,,,,,,,fallback,4,
qwen2.5:3b-instruct,29147331,-0.4,-0.3,-0.5,-0.2,1.0,"The article focuses more on Alpine skiing and biathlon achievements, with no prominent guest voices identified. The tone is neutral towards the subject matter.",ok,4,-0.35
qwen2.5:3b-instruct,29115321,,,,,,,fallback,4,
qwen2.5:3b-instruct,29147656,-0.3,-0.6,-0.4,0.0,0.9,"The article highlights the need for more support and compensation for victims, particularly from private insurance companies which are often insufficient. It also mentions efforts to organize discussions between parties involved in cases.",ok,4,-0.32499999999999996
qwen2.5:3b-instruct,29147828,-1.0,-1.0,-1.0,0.0,0.95,"The article focuses on the European East's perspective of WWII, highlighting their historical trauma and current suffering under Russian aggression, leaning heavily towards a left-leaning narrative.",ok,4,-0.75
qwen2.5:3b-instruct,29144921,,,,,,,fallback,4,
gemma3:4b,29152239,,,,,,,fallback,4,
gemma3:4b,29147304,0.0,0.2,0.7,0.6,0.8,"The article focuses on Swiss skiers' successes at the Olympics, primarily highlighting Franjo von Allmen's multiple wins and achievements. The tone is celebratory and emphasizes the historical significance of his accomplishments, favoring the positive outcomes of the Swiss team.",ok,4,0.375
gemma3:4b,29147162,,,,,,,fallback,4,
gemma3:4b,29134931,,,,,,,fallback,4,
gemma3:4b,29154335,0.0,0.0,0.0,0.0,0.9,This article reports on a natural event (a rockslide) with a focus on the actions taken to mitigate the risk. There is no discernible political leaning or biased treatment of any group.,ok,4,0.0
gemma3:4b,29153734,0.2,0.3,-0.4,0.0,0.8,"The article primarily focuses on the response (or lack thereof) of food companies to a product recall, highlighting concerns about delayed action. The tone is critical of the companies' reaction while reassuring the public that authorities are taking action.",ok,4,0.024999999999999994
gemma3:4b,29147820,0.0,0.1,0.2,0.0,0.8,"The article discusses a Swiss government proposal to address rising disability insurance claims, particularly among young adults. It focuses on measures to encourage workforce participation and stabilize the insurance finances, presenting a balanced approach.",ok,4,0.07500000000000001
gemma3:4b,29142365,,,,,,,fallback,4,
gemma3:4b,29151828,0.3,0.6,0.7,0.2,0.8,"The article primarily focuses on the opposition movement in Iran, framing it as a call for democratic change and international intervention. It features voices advocating for the overthrow of the current regime, largely supported by Western figures like Trump and Reza Pahlavi.",ok,4,0.44999999999999996
gemma3:4b,29147062,,,,,,,fallback,4,
gemma3:4b,29139994,,,,,,,fallback,4,
gemma3:4b,29150791,0.0,0.0,0.0,0.0,0.8,"The article presents a variety of cultural and musical events across Switzerland, with no clear political leaning. It focuses on diverse artistic performances and competitions.",ok,4,0.0
gemma3:4b,29152429,,,,,,,fallback,4,
gemma3:4b,29144178,0.2,0.3,0.1,0.0,0.7,"The article presents a factual account of animal neglect and subsequent investigation, with a focus on the systemic issues and preventative measures. It highlights the farmer's perspective while also incorporating the views of officials and agricultural representatives.",ok,4,0.15
gemma3:4b,29148270,0.1,0.0,0.1,0.1,0.8,"The article presents a balanced view of the situation regarding Ukrainian elections, citing both US pressure and Ukrainian concerns about security and ongoing conflict. It highlights the significant obstacles to holding elections in the current circumstances.",ok,4,0.07500000000000001
gemma3:4b,29148433,0.0,0.1,0.1,0.0,0.8,"The article presents a straightforward obituary for a deceased individual. The language used ('courage, foi et dignité') leans slightly towards a traditional, faith-based perspective, but the core focus is simply reporting the facts of his life and passing.",ok,4,0.05
gemma3:4b,29134900,0.7,0.8,0.9,0.2,0.8,"The article overwhelmingly depicts the dire humanitarian situation in Gaza, highlighting the ongoing suffering and lack of opportunity despite attempts at development. The focus on Israeli restrictions and the voices of Gazan residents clearly lean towards a critical perspective.",ok,4,0.65
gemma3:4b,29134266,,,,,,,fallback,4,
gemma3:4b,29153846,,,,,,,ok,4,
gemma3:4b,29143391,0.2,0.6,0.3,0.4,0.8,"The article focuses on concerns about potential links between Swiss scientific research and the Israeli military, framing the issue as a matter of ethical responsibility. The article presents a critical perspective on Israeli government policies and highlights the concerns of the activist group, while maintaining a neutral stance on the overall situation.",ok,4,0.375
gemma3:4b,29150974,0.1,0.2,0.2,0.0,0.8,"The article expresses concern about the treatment of lawyers and advocates for a fair trial, emphasizing the importance of judicial independence and respect for legal proceedings. It calls for restraint and a focus on the principles of the rule of law.",ok,4,0.125
gemma3:4b,29148256,0.3,0.6,0.8,0.1,0.8,"The article primarily focuses on the exploitation of a foreign worker in Switzerland, framing the situation as an injustice and highlighting the potential for abuse within the system. It leans towards a sympathetic treatment of the worker, Jonathan Manilo, and incorporates expert commentary reinforcing the need for stronger protections.",ok,4,0.45
gemma3:4b,28980688,0.0,0.2,0.3,0.3,0.8,"The article presents a largely neutral overview of Swiss-Iraqi economic relations, highlighting opportunities and challenges. It subtly favors a positive outlook by emphasizing Swiss strengths and the Iraqi government's desire for modernization.",ok,4,0.2
gemma3:4b,29123091,0.0,0.0,0.0,0.0,0.8,"This article is a straightforward announcement of a series of contests and giveaways associated with a Swiss television channel (RTS). It details the prizes, rules, and conditions without expressing any particular political leaning or favoring any group.",ok,4,0.0
gemma3:4b,29142442,0.0,0.1,0.1,0.2,0.8,"The article provides a straightforward account of the opening ceremony, highlighting key events and participants. It includes mentions of prominent Italian and Swiss figures, leaning slightly towards a neutral perspective due to the focus on celebrating the event itself.",ok,4,0.1
gemma3:4b,29138340,,,,,,,fallback,4,
gemma3:4b,29147331,0.0,0.0,0.0,0.0,0.8,"The article provides a neutral overview of Swiss performance in several winter sports events, focusing on results and athlete details. It highlights successes and failures across skiing, snowboarding, and biathlon.",ok,4,0.0
gemma3:4b,29115321,,,,,,,fallback,4,
gemma3:4b,29147656,0.1,0.2,0.1,0.0,0.8,"The article discusses the response to a tragic fire in Crans-Montana, focusing on financial aid and legal recourse for victims. It highlights the limitations of existing systems and the efforts to establish amicable settlements.",ok,4,0.1
gemma3:4b,29147828,0.9,0.8,0.9,0.0,0.8,"The article heavily frames the ongoing conflict through the lens of historical trauma, particularly focusing on the experiences of Poland and Ukraine due to the legacy of Nazi Germany and the current Russian invasion. It presents a deeply negative portrayal of Russian actions and highlights the enduring impact of war on civilian lives.",ok,4,0.65
gemma3:4b,29144921,,,,,,,fallback,4,
MichelRosselli/apertus:latest,29152239,0.0,-1.0,-1.0,0.0,0.85,"L'article présente un point de vue neutre, se concentrant sur les faits et les déclarations des deux parties sans prendre parti.",ok,4,-0.5
MichelRosselli/apertus:latest,29147304,0.0,-1.0,-1.0,0.0,0.95,"L'article se concentre sur les résultats de la descente olympique et du combiné, sans inclure d'opinion politique claire.",ok,4,-0.5
MichelRosselli/apertus:latest,29147162,0.0,-1.0,-1.0,0.0,0.98,"L'article traite de la réglementation européenne sur les déchets textiles, qui vise à réduire la destruction des invendus et à promouvoir une transition vers des pratiques plus circulaires dans le secteur textile.",ok,4,-0.5
MichelRosselli/apertus:latest,29134931,0.0,-1.0,0.0,0.0,0.65,"L'article traite un événement tragique sans prendre parti, mais il met en lumière les lacunes dans la gestion des zones de danger en Italie.",ok,4,-0.25
MichelRosselli/apertus:latest,29154335,0.0,-1.0,0.0,0.0,0.85,"L'article se concentre sur un événement naturel, sans inclure de points de vue politiques ou d'acteurs politiques.",ok,4,-0.25
MichelRosselli/apertus:latest,29153734,0.0,-1.0,-1.0,0.0,0.95,"The article focuses on the recent recalls of baby milk due to contamination with cereulide, a bacterial toxin. The director of the Office fédéral de la sécurité alimentaire et des affaires vétérinaires (OSAV) expresses dissatisfaction with the reaction times of companies involved and emphasizes the importance of immediate action in case of potential health risks.",ok,4,-0.5
MichelRosselli/apertus:latest,29147820,0.0,-1.0,0.0,0.0,0.95,"Le sujet est neutre (AI), le ton est critique envers les finances de l'AI, aucun invité politique clair.",ok,4,-0.25
MichelRosselli/apertus:latest,29142365,0.0,-1.0,-1.0,0.0,0.95,"L'article traite de manière neutre du sujet, sans favoriser un camp politique particulier.",ok,4,-0.5
MichelRosselli/apertus:latest,29151828,0.0,-1.0,0.0,-1.0,0.85,"The article discusses a large protest against the Iranian government, with participants calling for democracy and an end to the Islamic Republic. The opposition leader Reza Pahlavi is seen as a potential symbol of unity among different political factions.",ok,4,-0.5
MichelRosselli/apertus:latest,29147062,0.0,-1.0,-1.0,0.0,0.95,"Article focuses on Trump's comments about Switzerland and its economic relationship with the U.S., without clear political actors.",ok,4,-0.5
MichelRosselli/apertus:latest,29139994,0.0,-0.25,0.0,0.0,0.8,"L'article présente un fait mathématique et historique sans inclinaison politique évidente, mais avec une légère tendance à expliquer les phénomènes astronomiques et calendaires.",ok,4,-0.0625
MichelRosselli/apertus:latest,29150791,0.0,-1.0,0.0,0.0,0.95,"Le sujet et le traitement sont neutres, mais le cadre est légèrement à gauche.",ok,4,-0.25
MichelRosselli/apertus:latest,29152429,0.0,-1.0,0.0,0.0,0.75,"Le drame a été présenté comme une rixe entre militants d'extrême droite et d'extrême gauche, avec des accusations de violence physique. Le président Macron a appelé au calme et à la retenue, tandis que le parti LFI s'est défendu de toute implication.",ok,4,-0.25
MichelRosselli/apertus:latest,29144178,0.0,-1.0,0.0,0.0,0.85,"L'article traite de deux affaires de maltraitance animale dans la vallée de La Brévine, en Suisse. Il présente des témoignages anonymes d'un agriculteur qui a négligé son bétail et les réactions des autorités vétérinaires et du canton pour renforcer les contrôles.",ok,4,-0.25
MichelRosselli/apertus:latest,29148270,0.0,-1.0,0.0,0.0,0.85,"L'article traite de la situation en Ukraine et des obstacles à l'organisation d'élections, sans prendre clairement parti pour un camp politique.",ok,4,-0.25
MichelRosselli/apertus:latest,29148433,0.0,0.0,,0.0,0.5,Le contenu est principalement biographique et ne présente pas de biais politique clair.,ok,4,0.0
MichelRosselli/apertus:latest,29134900,0.0,-1.0,-1.0,0.0,0.95,"L'article met en lumière les conditions de vie difficiles et inhumaines dans la bande de Gaza, sans présenter un point de vue politique clair ou une analyse partisane des événements.",ok,4,-0.5
MichelRosselli/apertus:latest,29134266,0.0,-1.0,-1.0,0.0,0.85,"L'article aborde les tensions entre l'Europe et les États-Unis, en particulier concernant la dépendance de l'Europe envers le système militaire américain. Il met en lumière les divisions internes au sein de l'Union européenne sur la question de la défense collective et souligne la nécessité pour l'Europe d'acquérir une autonomie stratégique.",ok,4,-0.5
MichelRosselli/apertus:latest,29153846,0.0,-1.0,0.0,0.0,0.95,"The article discusses poverty in Switzerland, highlighting the increasing number of people living below the minimum vital income and the challenges faced by children from low-income families.",ok,4,-0.25
